학부,제목,링크,내용,작성일
전자컴퓨터공학부,2024학년도 하계 5만기행 단기 탐방 프로그램 참가자 모집 안내(~4/30),https://eceng.jnu.ac.kr/bbs/eceng/3287/876009/artclView.do,"UN의 지속가능한발전목표(SDGs) 17개를 중심으로 본교생이 자발적으로 기획한 주제에 따라 체험, 탐방 학습의 기회를 제공하고 글로컬 우수 인재로 양성하고자 2024학년도 하계 「5만기행(五萬起行)」 프로그램 참가자를 모집하오니 학생들의 신청 바랍니다. 1. 참가대상: 지난 10년간 해외 방문 경험이 없는 본교 학부 및 대학원 재학생2. 내 용: 학생이 직접 기획하여 2024 하계 방학 기간 아시아 내 국가 탐방3. 접수방법: 온라인 지원 (https://forms.gle/6MSTxeGnUH7KdWLT8)4. 선발인원: 총 100",2024-04-24 10:41:37.0
전자컴퓨터공학부,포스코 스틸브릿지 2024학년도 하계 현장실습교육과정 지원자 추천 안내(~~4/29),https://eceng.jnu.ac.kr/bbs/eceng/3287/875860/artclView.do,"우리 대학 학생들의 산업 현장에 대한 이해 증진 및 진로 탐색을 위한 「포스코 스틸브릿지 2024학년도 하계 현장실습교육과정」 모집을 아래와 같이 안내하오니 많은 학생들의 참여 바랍니다. 가. 기업(기관)명: 포스코 스틸브릿지나. 추천인원: 이공계 40명(학과(부)별 추천 인원 제한 없음)다. 모집기간: 2024. 04. 17.(수)   04. 30.(화)라. 실습기간: 2024. 07. 22.(월)   08. 21.(수) [4주/20일]마. 모집안내분 야직 무전 공이공생산기술금속/재료/신소재, 화학/화공설비기술기계, 전기/전자,컴",2024-04-23 13:43:01.0
전자컴퓨터공학부,2024학년도 CNU 온라인 클래스 안내(신청: ~ 25.1.10),https://eceng.jnu.ac.kr/bbs/eceng/3287/875701/artclView.do,교육혁신본부 원격교육센터에서는 대학생의 학습역량 강화를 목적으로 CNU 온라인 클래스를 새롭게 운영합니다. 대학생들이 스스로 학습역량을 높이는 데 도움을 받을 수 있도록 다음과 같이 안내드립니다. 가. 신청기간: 2024. 4. 22.(월) ~ 2025. 1. 10.(금)나. 신청방법 - 비교과 통합 플랫폼  성장마루 (https://grow.jnu.ac.kr) - 교육혁신본부 누리집(https://ile.jnu.ac.kr)다. 수강기간: 2024. 4. 22.(월) ~ 2025. 1. 24.(금)라. 참여순서: #9312;신청 ▶,2024-04-22 09:24:20.0
전자컴퓨터공학부,[공학교육혁신센터] 2024학년도 1학기 기초창의설계경진대회 개최 안내(신청: 5/7~21 17:00),https://eceng.jnu.ac.kr/bbs/eceng/3287/875482/artclView.do,"공학교육혁신센터에서는 창의적 설계교육을 통하여 학습 동기(motivation) 부여 및 팀워크 활동의 중요성을 인식시키고, 발표회를 통한 자신감과 성취감 향상의 기회를 제공하여 향후 설계활동의 동기를 부여하기 위한 목적으로 다음과 같이 『2024 기초창의설계 경진대회(1학기)』를 개최하고자 합니다. 관심있는 학생들의 참여 바랍니다.- 다   음 -가. 명    칭: 2024 기초창의설계 경진대회(1학기)나. 일    시: 2024.5.31.(금) 14:00~다. 장    소: 공과대학 2호관 영명홀라. 신청기간: 2024.5.7.(",2024-04-18 09:46:59.0
전자컴퓨터공학부,『2024 기초창의설계 경진대회(1학기)』신청 안내,https://eceng.jnu.ac.kr/bbs/eceng/3287/875479/artclView.do,"공학교육혁신센터에서는 창의적 설계교육을 통하여 학습 동기(motivation) 부여 및 팀워크 활동의 중요성을 인식시키고, 발표회를 통한 자신감과 성취감 향상의 기회를 제공하여 향후 설계활동의 동기를 부여하기 위한 목적으로 다음과 같이 『2024 기초창의설계 경진대회(1학기)』를 개최하고자 합니다.1. 명    칭: 2024 기초창의설계 경진대회(1학기)2. 일    시: 2024.5.31.(금) 14:00~3. 장    소: 공과대학 2호관 영명홀4. 신청기간: 2024.5.7.(화) 9:00 ~ 2024.5.21.(화)",2024-04-18 09:35:14.0
전자컴퓨터공학부,2024학년도 1학기 유한재단 신규 장학생 추천 안내(~4/23 18:00),https://eceng.jnu.ac.kr/bbs/eceng/3287/875339/artclView.do,"(재)유한재단에서 2024학년도 1학기 신규 장학생을 아래와 같이 선발하오니, 추천요건에 해당하는 학생들의 장학금 신청 바랍니다.가. 선발인원: 총 7명(단과대학별 추천인원 중 최종 대학본부 선정인원임) ※ 대학(본부) 추천순위: #9312;소득기준(낮은 순)   #9313;성적기준(높은 순)나. 장학금액: 1인당 300만원다. 지원유형: 학업장려비(생활비) ※ (100만원 이하)교내 외 타 장학금 중복수혜 가능라. 추천자격: 결손(한부모) 또는 다문화 가정의 소득구간 5구간 이하인 학부 재학생  ※ (한국장학재단) 24. 1학기",2024-04-17 09:21:18.0
전자컴퓨터공학부,2024년 상반기 전남인재육성 장학생 선발 안내(~5/7),https://eceng.jnu.ac.kr/bbs/eceng/3287/875336/artclView.do,"전남인재평생교육진흥원에서 「2024년 상반기 전남인재육성 장학생」을 다음과 같이 선발하오니, 학생들의 신청 바랍니다.가. 신청기간: 2024. 4. 16.(화) ~ 5. 7.(화) 18:00까지나. 신청자격: 학생 본인 또는 보호자가 1년 이상 전남도에 주소를 두고 있는 대학생다. 신청방법: 인평원 누리집 온라인(www.jntle.kr) 신청, 시 군 주민센터 방문신청 붙임 1. 2024년 상반기 전남인재육성 장학생 선발 공고문 1부.       2. 2024년 상반기 세부 계획 및 평가 방법 1부. 끝.",2024-04-17 09:17:50.0
전자컴퓨터공학부,「삼성 청년 SW 아카데미(SSAFY)」인턴십 모집 안내(~5/7),https://eceng.jnu.ac.kr/bbs/eceng/3287/875227/artclView.do,붙임  1. 삼성 청년 SW 아카데미 인턴십 공고문 1부.       2. 삼성 청년 SW 아카데미 인턴십 리플렛 1부.  끝.,2024-04-16 11:51:32.0
전자컴퓨터공학부,「삼성 청년 SW 아카데미(SSAFY)」12기 교육생 모집 안내(4/22~5/7),https://eceng.jnu.ac.kr/bbs/eceng/3287/875224/artclView.do,붙임  1. 삼성 청년 SW 아카데미 12기 모집 공고 1부.       2. 삼성 청년 SW 아카데미 12기 모집 리플렛 1부.  끝,2024-04-16 11:45:58.0
전자컴퓨터공학부,2024학년도 하계 현장실습교육과정 안내,https://eceng.jnu.ac.kr/bbs/eceng/3287/874950/artclView.do,우리 대학 학생들의 산업현장에 대한 이해증진 및 진로탐색을 위한 2024학년도 하계 현장실습 교육과정을 다음과 같이 운영합니다. 가. 교과명: 2024학년도 하계 현장실습교육과정나. 추진일정 1) 기업(기관) 신청기간: 2024. 04. 29.(월) ~ 05. 03.(금) 2) 학생 신청기간: 2024. 05. 06.(월) ~ 05. 17(금) 3) 현장실습 기간  - 2024. 06. 28.(금) ~ 2024. 07. 25.(목) / 4주(20일)  - 2024. 06. 28.(금) ~ 2024. 08. 22.(목) / 8주(40,2024-04-12 09:23:48.0
전자컴퓨터공학부,2024학년도 1학기 중간고사 응원  이천원의 저녁밥  제공 안내(4/15~26),https://eceng.jnu.ac.kr/bbs/eceng/3287/874823/artclView.do,"2024학년도 1학기 중간고사 기간  천원의 아침밥 과 함께 석식을 제공하여 학생들의 건강을 증진하고, 학업에 전념할수 있도록  이천원의 저녁밥  사업을 시행하오니 학생 여러분께서는 많이 이용해 주시기 바랍니다. 1. 제공기간: 2024. 4. 15.(월) ~ 4. 26.(금)2. 이용시간 : 17:30 ~ 19:003. 이용장소 : 제1학생마루 식당4. 이용대상: 학생(학부 및 대학원생만 가능)5. 식 단 가 : 5,000원(학생부담 2,000원 / 대학 지원금 3,000원)6. 식권 구입가격 : 2,000원7. 식권 구입방법 :",2024-04-09 16:41:53.0
전자컴퓨터공학부,[공학교육혁신센터] 2024 기업가 멘토링 지원사업 참가 학생(팀) 모집(~4/16 15:00),https://eceng.jnu.ac.kr/bbs/eceng/3287/874521/artclView.do,"기업연계형 프로그램으로 재학생과 지역 기업체에 재직중인 기업가와 멘토-멘티 관계를 맺고, 진학 취업 전공 등 다양한 주제로 멘토링을 함으로써 지속적인 유대관계 형성 및 학생들의 맞춤형 취업 채널 구축을 위한 목적으로 『2024 기업가 멘토링 지원사업』을 시행하고자 합니다. 관심있는 학생들의 참여 바랍니다. - 다 음 -1. 명 칭: 2024 기업가 멘토링 지원사업2. 운영개요 1) 모집형태: 재학생(4인) 및 기업가(동문포함)로 구성된 팀 2) 모집팀수: 8팀 내외 3) 팀 구 성: 멘티(재학생)와 멘토(산업체) 1인  ※ 팀 구성",2024-04-04 16:49:23.0
전자컴퓨터공학부,24년 1학기 광주캠퍼스 연구활동종사자(신규) 집합 안전교육 안내,https://eceng.jnu.ac.kr/bbs/eceng/3287/874377/artclView.do,"2024년 1학기 광주캠퍼스 과학기술분야 연구활동종사자(신규) 집합 안전교육을 아래와 같이 실시하오니, 안전교육 대상자는 첨부 명단 확인 후 교육에 참여 바랍니다.가. 일정 및 내용일    시2024. 4. 5.(금) 14:00 ~ 16:00  2시간 장    소용봉문화관 시청각실(박물관 4층)강    사광주 과학기술원 교육관리자교육대상과학기술분야학과(부) 연구실 출입자 및 연구활동종사자(신규자)참석(예상)인원121명교육내용기본 연구실 안전관리 방법연구실안전환경 조성에 관한 법률 관련연구실 사고사례 및 사고예방나. 유의 및 기타사항",2024-04-03 10:50:18.0
전자컴퓨터공학부,2024년 장애인식개선(법정의무교육) 온라인 교육 실시 및 이수 안내(~12/31),https://eceng.jnu.ac.kr/bbs/eceng/3287/874315/artclView.do,"장애인복지법 제25조에 의거 사회적 인식개선교육 의무 대상기관은 1년에 1회 이상 소속 교원, 직원, 학생을 대상으로 장애인에 대한 인식개선을 위한 교육을 실시하고, 그 결과를 보건복지부장관에게 제출하여야 합니다.(교육실적 미흡대학은 언론에 공표)장애인에 대한 사회적 편견과 차별 제거를 위해 아래와 같이 장애인식개선 온라인 교육을 안내하오니 재학생들은 교육이수하여 주시기 바랍니다.가. 교육기간: '24. 3. 25.(월) 12. 31.(화)나. 교육대상: 전 구성원[기관장, 고위직, 직원, 학생으로 구분하여 교육 참여율 산정]다.",2024-04-02 16:34:52.0
전자컴퓨터공학부,2024년 「전남대 전공 알림아리」프로그램 운영을 위한 전공 알리미 선발 안내(~4/8),https://eceng.jnu.ac.kr/bbs/eceng/3287/874272/artclView.do,"2022 개정 교육과정과 고교학점제 도입에 따라, 전남대학교 입학본부는 진로 설정을 고민하는 고교생들에게 관심학과에 대한 정보 및 진학 설계에 도움을 주는 「전남대 전공 알림아리」 프로그램을 운영하고 있습니다. 프로그램에 참여할 전공 알리미 선발을 아래와 같이 시행하니 적극 참여 바랍니다. 1. 지원 자격: 전남대학교 1~2학년 재학생  ※ 활동 기간 중 학적변동(휴학/자퇴/제적/졸업/졸업예정 등), 교환학생, 해외파견 등 예정자 지원 불가2. 신청 기간: 2024. 4. 2.(화) ~ 4. 8.(월)3. 신청 방법: https:",2024-04-02 13:43:42.0
전자컴퓨터공학부,2024학년도 전남대학교 학생 온라인 폭력예방교육 이수 안내(~4/30),https://eceng.jnu.ac.kr/bbs/eceng/3287/874224/artclView.do,"대학 등 고등교육 기관은 관련 법령에 따라 재학중인 학생은 매년 폭력예방교육(성폭력 가정폭력)을 연 1회 이상 실시하여야 하는 바, 이에 우리 대학에서는 온라인과 집합교육을 병행하여 실시하고자 하오니 재학생은 폭력예방교육을 이수바랍니다.가. 교육기간: 2024. 4. 1.(월) ~ 4. 30.(화)나. 교육대상: 전남대학교 재학중인 학생다. 온라인 교육 이수 방법 및 결과 확인  - 전남대 포털 로그인   우측 「교육훈련」   폭력예방교육(성희롱, 성폭력 등)  - 전남대 스토어   폭력예방교육앱(스마트폰 교육 이수시 데이터요금 발",2024-04-02 09:22:15.0
전자컴퓨터공학부,2024학년도 제1학기 휴학·복학 신청 안내,https://eceng.jnu.ac.kr/bbs/eceng/3287/874193/artclView.do,1. 신청기간 가. 휴학휴학 종류신청 기간대상자일반휴학(등록)2024. 2. 20.(화) ~ 4. 25.(목)  등록금 납부 후 휴학을 원하는 자일반휴학(미등록)2024. 2. 20.(화) ~ 2. 23.(금)  등록금 납부하지 않고 휴학을 원하는 자※ 등록 기간 내에만 휴학 신청 가능휴학연장2024. 2. 20.(화) ~ 2. 23.(금)  휴학 만료일이 2024. 2. 29.까지인 자군휴학(복무신고)입영일 한 달 전 ~ 입영일  학기 중에 군입대하는 학생 중 미등록으로 군휴학을 원하는 자는 일반휴학(미등록) 신청 승인 후 복무신,2024-04-01 16:49:18.0
전자컴퓨터공학부,[결강사유서] 출석인정처리 절차 변경에 따른 메뉴얼 안내,https://eceng.jnu.ac.kr/bbs/eceng/3287/874192/artclView.do,"「전남대학교 교학규정」 제40조 제1항 각 호의 사유 및 코로나19 확진 격리로 출석할 수 없는 경우의 출석인정과 관련하여 출석인정처리 절차 변경에 따른 매뉴얼을 붙임과 같이 안내하오니, , 확인 후 출석 인정원을 제출하기 바랍니다. 1. 출석인정처리 처리 절차 학생 소속 학과 및 대학(원) 학생 및 교과목 담당교원 학생 포털을 통해 출석인정 신청 -교학규정 제1항 1~7호, 코로나19*에 의한 공결 신청: 사전 사후 신청 가능※공결일시 기준 2주이내 사후신청 가능*코로나19 확진 격리 시-(기존) 보건소 통보 문자 담당교원에게 제",2024-04-01 16:48:20.0
