학부,제목,링크,내용,작성일
지능형모빌리티융합학과,응원장학금 신설 안내,https://mobility.jnu.ac.kr/bbs/imob/69/848298/artclView.do,"가계곤란 상황에 직면한 학생의 학업 여건을 보장하기 위한 「응원장학금」이 신설되었음을 알려드립니다.1. 장학개요가. 장학명칭: 응원장학금나. 목적- 장학 관련 규정 또는 지침상의 요건을 충족하지 못하여 장학금 혜택에서 소외된 학생의 구제- 경제적 위기상황에 직면한 학생의 학업여건 보장 및 장학 사각지대 해소다. 지원대상: 학부 재학생으로 가계곤란 등의 사유로 등록금 지원이 필요한 자- 소득분위 0~1분위: 국가장학금 지원 자격 미달*로 장학금 지원을 받지 못한 경우* 성적 조건 미충족, 국가장학금 수혜횟수(8회) 초과자- 최근 1년",2023-06-05 17:41:32.0
지능형모빌리티융합학과,(~6.4.까지)2023학년도 하계  5만기행 단기 탐방 프로그램 참가자 모집,https://mobility.jnu.ac.kr/bbs/imob/69/847511/artclView.do,"2023학년도 하계 5만기행 참가자 모집   UN의 지속가능한발전목표(SDGs) 17개를 중심으로 본교생이 자발적으로 기획한 주제에 따라 체험, 탐방 학습의 기회를 제공하고 글로컬 우수 인재로 양성하고자 2023학년도  하계 「5만기행 (가칭)」 프로그램 참가자를 모집합니다.   1. 참가대상: 지난 10년간 해외 방문 경험이 없는 본교 학부 및 대학원 재학생2. 내    용: 학생이 직접 기획하여 2023 하계 계절학기 기간 아시아 내 국가 탐방3. 접수방법: 온라인 지원 (https://forms.gle/fWGUweY",2023-05-25 17:48:17.0
지능형모빌리티융합학과,[장학] 2023년 AI융합대학 외국어능력개발지원(응시료) 안내,https://mobility.jnu.ac.kr/bbs/imob/69/847472/artclView.do,2023년 AI융합대학 외국어능력개발지원(응시료) 안내 우리 대학 학생의 자기개발능력 향상과 취업 기회 증대를 위해 『2023학년도 외국어능력개발비 지원』을 지원하오니 학생들의 많은 참여 바랍니다. 가. 목적: 외국어 성적 향상을 통한 취업응시 기회 확대 나. 지원 대상:1) AI융합대학 지능형모빌리티융합학과 재학생 다. 지원기준다음 기준을 한 가지 이상 충족하는 자1) 토익 600점 이상 (기타 시험 자기계발기록부 영어공인 인증시험 환산기준 적용)2) 전 회차 대비 점수 향상자 ( 600점 -  620점)□ 영어공인 인증시험 환산,2023-05-25 15:53:09.0
지능형모빌리티융합학과,"(5/31, 11:00~17:00) 2023학년도 언어교육원 재학생 참여 프로모션 개최 안내",https://mobility.jnu.ac.kr/bbs/imob/69/846995/artclView.do,우리 대학 재학생들의 영어학습 의욕을 고취시키고 2023학년도 여름방학 외국어강좌를 홍보하기 위하여 재학생 참여 프로모션 행사를 진행한다고 합니다.관심 있는 학생들의 많은 참여 바랍니다~! 가. 시간: 2023. 5. 31.(수) 11:00 ~ 17:00나. 대상: 전남대학교 학생 전체다. 장소: 백도 앞 잔디밭라. 주요 프로그램   - 포토부스  인생 네 컷  운영   -  포춘 쿠키  뽑기 이벤트 진행   - (무료) 원어민 강사 영어회화 레벨테스트 실시☎ 문의: 언어교육원 윤윤영(530-3641) [붙임]1. 2023 언어교육,2023-05-19 17:48:46.0
지능형모빌리티융합학과,[학.석사학위연계과정] 2023년 상반기 학.석사학위연계과정 학부연구생 장학사업 선발 계획 안내 / ~5.22.(월) 11:00,https://mobility.jnu.ac.kr/bbs/imob/69/846851/artclView.do,"「2023년 상반기 학 석사학위연계과정 학부연구생 장학사업」 선발 계획가. 지원자격o 학 석사학위연계과정생(4학기 이상 수업연한 이내 재학생)o 지원연구실 지도예정교수의 추천을 받은 자나. 지급액: 학기당 1,000천원 이내 (3학기 이내)다. 진행절차내용추진일정비고신청서 접수학생   학과'23. 5. 22.(월) 11:00o 지원신청서(신청자)o 추천서 및 지도계획서(지도예정교수)o 추천자 명단(Excel 파일)선발 확정 및 공고대학원혁신본부'23. 5. 29.(월) 연구프로젝트 수행신청자'23. 5. 29.(월) ~  23. 8",2023-05-18 13:47:56.0
지능형모빌리티융합학과,[재(휴)학생] 국제학생증 ISIC(International Student Identity Card) 무료발급 행사 안내,https://mobility.jnu.ac.kr/bbs/imob/69/846849/artclView.do,"국제학생증 ISIC(International Student Identity Card) 무료발급 행사 안내국제학생증 ISIC(International Student Identity Card) 무료발급 행사를 다음과 같이 알려드리니 관심있는 학생들은 신청바랍니다. 가. 발급 대상: 전남대학교 재(휴)학생 (단, 외국인 학생은 불가)나. 행사 기간: 2023년 5월 17일(수) ~ 5월 30일(화)다. 주요 혜택: 항공권 및 숙소 할인, 해외 교통(버스, 기차패스) 할인, 해외 각종 박물관 및 미술관 할인 등라. 발급 절차1) 온라인 신",2023-05-18 13:44:35.0
지능형모빌리티융합학과,2023학년도 하계 계절학기 운영 계획 안내,https://mobility.jnu.ac.kr/bbs/imob/69/845480/artclView.do,"2023학년도 하계 계절학기 운영 계획을 붙임과 같이 안내하오니,계절학기 수강신청을 희망하는 학생들은 아래 내역 및 붙임파일을 잘 확인하시고수강신청 및 수강료 납부 바랍니다~!가. 계절학기 주요일정내 용기 간비고강좌개설 23. 4. 26.(수) ~ 4. 28.(금) 수업계획서 입력 23. 4. 28.(금) ~ 5. 3.(수) 개설교과목 공고 23. 5. 4.(목) 수강신청(1차) 23. 5. 8.(월) 09:00 ~ 5. 12.(금) 18:00 대체교과목 신청접수 및 지정 23. 6. 2.(금) 까지 전산입력 23. 6. 13.(화",2023-05-03 20:34:53.0
지능형모빌리티융합학과,『느티나무 장학금』 신설 안내,https://mobility.jnu.ac.kr/bbs/imob/69/844345/artclView.do,"사회 환경변화에 유연하게 대처하고 대학 발전에 기여하는 핵심리더 양성을 위한 『느티나무 장학금』을 신설하였음을 알려드리오니,해당되는 학생들의 많은 신청 바랍니다~!가. 장학명칭: 느티나무 장학금나. 지원기준   1) 대상: 학부 재적생으로 다음 조건에 해당하는 자(소급적용 불가)    - 국가고시, 공인자격증 등 해당 시험에 1차 합격한 자    - 각종 대외활동 등을 통해 당선 또는 수상한 자   2) 지원제한: 수업연한 초과자 및 근신 이상의 징계처분을 받은 자   3) 수혜횟수 제한: 동일 자격에 대해서는 1회만 지원다. 지원",2023-04-20 09:40:12.0
지능형모빌리티융합학과,(4/10~4/21) 2023학년도 1학기 중간 수업평가 실시 안내,https://mobility.jnu.ac.kr/bbs/imob/69/844344/artclView.do,2023학년도 1학기 중간 수업평가를 다음과 같이 실시하오니 학생들의 많은 참여 부탁드립니다~! (평가기간내 평가완료)■ 중간 수업평가 실시1) 평가 대상: 전체 교과목2) 평가 기간: 2023. 4. 10.(월) ~ 4. 21.(금)3) 평가 방법: 전남대학교포털 교육지원 내 학사행정 성적 수업평가 중간 수업평가 ※ 담당자: 학사과 김지현(530-1056) [붙임]1. 중간 수업평가 문항 1부.,2023-04-20 09:38:37.0
지능형모빌리티융합학과,[장학] 2023학년도 1학기 동행장학생 선발 계획(~4/21),https://mobility.jnu.ac.kr/bbs/imob/69/843853/artclView.do,"「2023학년도 1학기 동행장학생 선발 계획(안) 수립 시행」2023학년도 1학기 동행장학생 선발을 다음과 같이 시행하오니 학생들의 많은 관심 바랍니다. 가. 선발인원: 143명(학업장려유형 90명, 취업지원유형 53명) 나. 장학금액(1인당): 1,800,000원 다. 접수기간:  23. 4. 17.(월) 09:00 ～ 4. 21.(금) 18:00 라. 지원(신청) 방법 - 전남대학교 포털사이트(http://portal.jnu.ac.kr) 로그인   교육지원   내 학사행정   장학   동행장학금 신청에 접속하여 지원서 및 계획서",2023-04-12 21:59:40.0
지능형모빌리티융합학과,"[공지] 시험기간 302호, 402호 강의실 열람 공지(~4/20 오전까지)",https://mobility.jnu.ac.kr/bbs/imob/69/843551/artclView.do,"안녕하세요, AI융합대학 학생 여러분!!시험기간동안 AI융합대학-302호, 402호 강의실 열람 공지 안내합니다.- 일시: 2023.04.10.(월) 18시~ 04.14.(금) 08시 - 일시: 2023.04.17.(월) 18시~ 04.20.(목) 08시 - 토요일, 일요일 공휴일은 폐쇄.- 매일 저녁 6시부터 다음날 아침 8시까지만 개방※ 예약은 따로 필요 없으며, 융합대학 학생이면 자유롭게 사용 가능.※ 매일 아침 수업 및 시험으로 강의실은 오전 8시까지만 사용 가능.※ 강의실 사용 후 뒷처리 깨끗하게 하고 퇴실.※ 실내 음식물",2023-04-10 17:47:40.0
지능형모빌리티융합학과,2023년「전남대 전공 알림아리」선발 계획,https://mobility.jnu.ac.kr/bbs/imob/69/842766/artclView.do,"2023년「전남대 전공 알림아리」선발 계획○ 전남대학교 입학본부에서는 호남지역 고교생들에게 우리 대학 전공을 안내하여 학생들의 진로 탐색과 구체적인 진학 설계에 도움을 주는 다양한 프로그램을 운영하고 있습니다.○ 프로그램에 참여하여 본인 소속 단과대학의 학과(전공)들을 상세히 소개하고 진로 및 직업 분야를 안내하는 고등학생들의 진로-진학멘토로 활동할 전공 알리미를 모집하오니, 학생여러분들의 많은 관심 부탁드립니다.1. 지원자격: 우리대학 1~2학년 재학생※ 활동 기간 중 학적변동(휴학/자퇴/제적 등), 교환학생, 해외파견 등 예정자",2023-03-31 21:17:21.0
지능형모빌리티융합학과,[교육혁신본부]2023학년도 창감공 온라인 클래스 운영,https://mobility.jnu.ac.kr/bbs/imob/69/842362/artclView.do,교육혁신본부 교수학습센터에서는 대학생의 창의‧감성‧공동체역량 강화를 목적으로 창감공 온라인 클래스를 새롭게 운영합니다. 대학생들이 자기주도 학습역량 뿐만 아니라 사회정서 적응력을 높이는 데 도움을 받을 수 있도록 적극적인 홍보 부탁드립니다.    1. 신청 기간: 2023. 4. 3.(월)~2024. 1. 19.(금) 2. 신청 방법: 비교과 통합 플랫폼  성장마루 (https://grow.jnu.ac.kr) 교육혁신본부 누리집(https://ile.jnu.ac.kr) 3. 참여 순서: #9312; 신청 ‣ #9313; 온라인 강좌,2023-03-27 19:22:18.0
지능형모빌리티융합학과,광주인공지능사관학교 4기 교육생을 모집합니다.,https://mobility.jnu.ac.kr/bbs/imob/69/842188/artclView.do,"[과학기술정보통신부, 광주광역시 지원]광주인공지능사관학교 4기 교육생을 모집합니다.■ 교육과정 : 온라인 Pre-training+AI 고급교육+프로젝트+취업역량교육(총 1,300h)■ 교육일자 : 5월말 개강■ 교육혜택 : 교육비 무료, 노트북 제공, 교통비 및 중식비 제공, AI 자격증 응시료 지원, 취업연계 등■ 모집기간 : 2023. 3. 1.(수) ~ 3. 31.(금)■ 모집대상 : AI 관심있는 전국 청년 미취업자(만18세 ~ 만39세 이하)■ 신청방법 : 광주인공지능사관학교 홈페이지(https://gj-aischool.o",2023-03-25 16:05:08.0
지능형모빌리티융합학과,2023학년도 제1학기 최종 등록 및 휴학 신청 기간 안내,https://mobility.jnu.ac.kr/bbs/imob/69/841891/artclView.do,"2023학년도 제1학기 추가 등록기간( 23. 3. 14.~3. 16.)내에 등록금을 납부하지 못한 학생과, 학자금 대출 신청 학생을 위하여 다음과 같이 최종 등록기간을 설정하오니 미등록 학생은 아래 기간내에 등록금을 납입해주시기 바랍니다. 1. 기간: 2023. 3. 30.(목) ~ 3. 31.(금) 16:00 [2일간]2. 납입금 납주장소: 광주, 농협, 국민, 신한 은행 전국지점(고지서 상의 가상계좌 입금, 광주은행 신용카드 납부 가능)※ 유의사항- 2023. 1학기 정부보증 학자금 대출을 받아 등록을 하는 학생은 등록기간내에",2023-03-21 20:49:03.0
지능형모빌리티융합학과,"(~3/28, 18:00) 2023학년도 1학기 교과구분 정정 실시 안내",https://mobility.jnu.ac.kr/bbs/imob/69/841450/artclView.do,"2023학년도 1학기 교과구분 정정 실시 안내휴 복학에 따른 교육과정 적용년도 변경, 부 복수전공 선발, 모집단위간이동(전과) 및 국내 타대학 교류로 인한 교과구분이 상이한 학생에 대하여 다음과 같이 교과구분 정정을 실시하니,교과구분 정정 신청이 필요한 학생들은 기한내 학과사무실로 교과구분정정신청서를 제출해주시기 바랍니다~!교과구분 정정은 휴.복학에 따른 교육과정 적용년도 변경, 부.복수전공 선발/취소, 모집단위간이동(전과), 국내 타대학 교류 등으로 인하여본인이 적용하는 교육과정의 교과구분과 성적표의 교과구분이  상이한자에 대하여",2023-03-16 10:44:58.0
지능형모빌리티융합학과,★재안내(24.05.08.)[공결신청] 출석인정처리 절차 변경(개선) 안내,https://mobility.jnu.ac.kr/bbs/imob/69/841449/artclView.do,"공결신청 및 승인 안내1. 경조사 관련 공결신청경조사와 관련하여 공결을 인정하고자 하는 경우, 사망진단서(장례식장에서 발급받는 서류)+ 가족관계증명서 제출이 필수입니다.가족관계증명서 미제출시 승인처리 불가합니다.2. 행사참가공결 구분 및 관련 규정에 행사참가는 총장 또는 대학의 장이 승인하는 공적 행사에참가하는 경우에만 공결인정이 된다고 표시되어 있습니다.학술대회, 경진대회 등 개인적인 행사 참가는 학생이 교수님께 먼저 승인여부 확인 한 후,학과 공통메일로 승인여부를 알리기 바랍니다.  (dhdkfks@jnu.ac.kr)또한, 증빙",2023-03-16 10:43:02.0
지능형모빌리티융합학과,[공지] 2023학년도 1학기 이뭣고-교학상장 공모 안내(~3/19),https://mobility.jnu.ac.kr/bbs/imob/69/840173/artclView.do,"교육혁신본부 교수학습센터에서는 2023학년도 1학기 신입생-교수 세미나: 이뭣고-교학상장 참여 모둠을 공모하오니 학생들의  많은 관심과 참여 바랍니다.    가. 대상 - 지도교수: 전임교원 - 참여학생: 신입생(당해연도 입학생, 1학년 복학생, 전과생, 편입생, 외국인 유학생) 도우미(2학년 이상 학과(부) 대학생) 나. 모둠 구성(1모둠 기준): 교수 1명, 신입생 4~5명, 도우미 1명(선택)  다. 모임 주제: 신입생의 자기이해, 대학생활, 전공 및 진로에 관해 이해를 돕는 내용 라. 공모 기간: 2023. 3. 6.(월)",2023-03-06 15:26:38.0
지능형모빌리티융합학과,[공지]2023학년도 신(편)입생 학생증 발급 계획 및 신청 방법 안내,https://mobility.jnu.ac.kr/bbs/imob/69/838841/artclView.do,"2023학년도 신(편)입생 학생증 발급 계획 및 신청 방법을 다음과 같이 안내하오니 기간안에 신청하시기 바랍니다.    1. 신청 대상: 2023학년도 신입생(학부, 편입, 대학원) ※ 외국인 학생은 학생증카드 대면(오프라인)발급만 가능     2. 학생증 사진 등록: 2023. 3. 2.(목) ~ 3. 8.(수) / 전남대학교 포털     3. 사진파일 확인 및 승인: 2023. 3. 2.(목) ~ 3. 9.(목) / 학과 담당자(조교)    4. 학생증 신청: 2023. 3. 13.(월) ~ 3. 31.(금) / 온라인 신",2023-02-17 17:22:49.0
지능형모빌리티융합학과,[KISIA]  한국정보보호교육원 2023년도 교육과정 온라인 설명회,https://mobility.jnu.ac.kr/bbs/imob/69/837865/artclView.do,"안녕하세요.KISIA 한국정보보호교육원 정윤호 주임연구원입니다.다름이 아니라, KISIA 한국정보보호교육원은 2월 10일(금)에 '2023년도 교육과정 온라인 설명회'를 개최합니다.이번 설명회에서는 재학생을 비롯한 졸업(예정)자들이 참여할 수 있는 교육과정이 소개될 예정입니다.S-개발자(최정예 보안SW개발자 양성과정), 시큐리티 아카데미, AI보안 기술개발 교육과정 등 취업지원, 인턴십 제공, 교육비 제공 등 다양한 혜택이 있어 졸업(예정)자 뿐 아니라, 재학생 및 이직을 준비하는 재직자에게도 진로 선택과 취업에 큰 도움이 될 것이",2023-02-06 15:29:15.0
지능형모빌리티융합학과,"AI, SW 문화체험 프로그램 및 2월 체험(영화) 신청 안내",https://mobility.jnu.ac.kr/bbs/imob/69/837843/artclView.do,"우리 대학 재학생들의 다양한 산업 분야의 AI, SW 융합지식 습득을 위한 융합역량강화를 위하여 다음과 같이 AI, SW 문화체험 프로그램을 운영하고자 하오니, 학생들의 많은 참여 바랍니다. 체험분야                      내용AI SW 문화 체험영화기타 문화체험(박람회, 전시회 등)체험 일시매달 넷째 주 금요일※ 학사 일정에 따라 조정 가능상시 체험접수 방법구글 폼을 통한 선착순 사전 신청[붙임1] 프로그램 신청서 학과(부)에 제출제출 서류없음(현장 일괄 작성)- [붙임2] 결과 보고서- [붙임2-1] 활동사진- 증",2023-02-06 13:24:08.0
지능형모빌리티융합학과,[편입학] 2023학년도 편입학 면접 안내,https://mobility.jnu.ac.kr/bbs/imob/69/837426/artclView.do,2023학년도 편입학 면접 안내 ■ 전형일시: 2023.2.2.(목) 09:00~■ 지능형모빌리티융합학과 면접장소 : AI융합대학 204호 (면접 대기실: AI융합대학 210호) ■ 지능형모빌리티융합학과 면접 일정- 07:50~08:30: 면접 전 대기실에 입실- 09:00~ : 면접진행■ 편입 면접 관련 제시문 활용 방법☞ 지능형모빌리티융합학과 제시문 없이 진행   대학 적용모집단위 제시문 활용 방법   미활용 필기시험 없이 미리 공고한 제시어 내에서 질문   AI융합대학 지능형모빌리티융합학과  O    ※ 위의 일정은 면접당일,2023-01-31 17:34:09.0
지능형모빌리티융합학과,[광주전남지역혁신플랫폼] 「AI·Cloud 인재양성 아카데미」 초·중급 단기과정 교육생 모집 안내,https://mobility.jnu.ac.kr/bbs/imob/69/837380/artclView.do,광주전남지역혁신플랫폼에서는 AI 전문기업의 교육 커리큘럼과 인프라를 활용하여 실무형 AI 클라우드 인력을 양성하는 「AI‧Cloud 인재양성 아카데미」 초 중급 단기과정을 아래와 같이 운영한다하오니 관심있는 학생들의 많은 참여 바랍니다~! 가. 주요일정구분과정일정비고모집기간초급 단기2023.01.30.(월) ~ 2023.02.08.(수)모집인원 내 선발중급 단기교육기간초급 단기2023.02.13.(월) ~ 2023.02.14.(화)온 오프라인 혼합 운영중급 단기2023.02.15.(수) ~ 2023.02.17.(금) 나. 모집내용프,2023-01-31 10:42:32.0
지능형모빌리티융합학과,2023학년도 1학기 수강신청 안내,https://mobility.jnu.ac.kr/bbs/imob/69/837379/artclView.do,2023학년도 1학기 수강신청 시행계획□ 주요일정업무내용기간시간대상내용수강인원 조정 23.2.3.(금) 2.8.(수)09:00～18:00 전공: 강좌 주관학과 교양: 강좌 협력학과 학년별 수강인원 관리 자과/타과/부전공 수강인원 조정 분반정보의 사무실 번호 입력수강희망과목예약 신청'23.2.9.(목)~2.10.(금)09:00～18:00 학부 전 학년 공통 학부생만 해당(대학원생 제외) 수강희망과목 예약을 했더라도 수강신청이 확정된 것이 아니며 반드시 수강신청기간에 수강신청을 해야함. 모바일 수강희망과목예약 가능(09,2023-01-31 10:40:25.0
지능형모빌리티융합학과,2023학년도 1학기 휴학·복학 신청 및 행정 사항 안내,https://mobility.jnu.ac.kr/bbs/imob/69/837377/artclView.do,2023학년도 1학기 휴학 복학 신청에 대한 안내문을 첨부와 같이 안내하오니 휴학 및 복학 예정 학생들은 반드시 내용 확인 후 기한 내 신청 바랍니다~!가. 휴학 신청 기간1) 일반휴학(등록-등록휴학): 2023. 2. 20.(월) ~ 4. 24.(월)2) 일반휴학(미등록-미등록휴학): 2023. 2. 20.(월) ~ 2. 23.(목)나. 복학 신청 기간1) 조기복학: 2023. 1. 2.(월) ~ 2. 7.(화)2) 일반복학: 2023. 1. 2.(월) ~ 2. 23.(목)다. 휴학 복학 신청 방법 및 유의 사항: 붙임 안내문 참,2023-01-31 10:30:31.0
지능형모빌리티융합학과,"[장학] (~1/16,12:00) 2023학년도 한국지도자육성장학재단 신규 장학생 선발",https://mobility.jnu.ac.kr/bbs/imob/69/836222/artclView.do,"2023학년도 한국지도자육성장학재단 신규 장학생 추천 (재)한국지도자육성장학재단에서 다음 세대를 이끌어갈 우리사회의 참다운 지도자를 찾기 위하여 2023학년도 신규 장학생을 아래와 같이 선발하오니,     많은 신청 바랍니다.가. 장학생 추천1) (대학)추천인원: 2명2) 추천대상: 2023학년도 1학기 기준, 3학년 1학기 등록 예정인 대한민국 국적 보유자3) 자격요건- 매 정규학기 당 최소 12학점 이상 이수한 자- 전체학기 백분위 성적이 85점/100점 이상인 자(동계 계절학기 제외)- 학칙에 의한 징계사실(학사징계 포함)이",2023-01-08 20:04:43.0
지능형모빌리티융합학과,"[학사안내] (2/20~2/16, 16:00)  2023학년도 제1학기 등록 안내",https://mobility.jnu.ac.kr/bbs/imob/69/835978/artclView.do,"2023학년도 제1학기 등록금 납부를 다음과 같이 공고하오니 등록에 차질 없으시기 바랍니다.1. 등록기간: 2023. 2. 20.(월) ~ 2. 23.(목) 16:00까지[4일간]2. 등록장소: 광주은행 및 농협(지역농협 포함), 국민은행, 신한은행 전국 본 지점※등록금고지서는 학생에게 발송되지 않으며, 학생이 직접 우리 대학교 홈페이지 또는 전남대포털에서 출력하여 납부(분할납부도 발송안됨) 3. 분할납부 제도가. 신청기간: 2023. 1. 6.(금) ~ 1. 31.(화) [26일간]나. 선택횟수: 분할납부 2회, 3회, 4회 선택",2023-01-04 19:15:47.0
지능형모빌리티융합학과,[학사안내] 2023학년도 1학기 휴학·복학 신청 안내,https://mobility.jnu.ac.kr/bbs/imob/69/835976/artclView.do,2023학년도 1학기 휴학 복학 신청 안내드립니다.가. 휴학 신청 기간     1) 일반휴학(등록): 2023. 2. 20.(월) ~ 4. 24.(월)     2) 일반휴학(미등록): 2023. 2. 20.(월) ~ 2. 23.(목)나. 복학 신청 기간     1) 조기복학: 2023. 1. 2.(월) ~ 2. 7.(화)     2) 일반복학: 2023. 1. 2.(월) ~ 2. 23.(목)다. 휴학 복학 신청 방법 및 유의 사항: 붙임 안내문 참조,2023-01-04 19:14:39.0
지능형모빌리티융합학과,[공지] 시험기간 302호 강의실 열람 공지(~12/20 오전까지),https://mobility.jnu.ac.kr/bbs/imob/69/834231/artclView.do,"안녕하세요, AI융합대학 학생 여러분!!시험기간동안 AI융합대학-302호 강의실 열람 공지 안내합니다.- 일시: 2022.12.14.(수) 18시~ 12.15.(목) 08시- 일시: 2022.12.15.(목) 18시~ 12.16.(금) 08시- 토요일, 일요일 공휴일은 폐쇄.- 일시: 2022.12.19.(월) 18시~ 12.20.(화) 08시※ 예약은 따로 필요 없으며, 융합대학 학생이면 자유롭게 사용 가능.※ 매일 아침 시험으로 강의실은 오전 8시까지만 사용 가능.※ 강의실 사용 후 뒷처리 깨끗하게 하고 퇴실.※ 실내 음식물 절",2022-12-14 15:47:15.0
지능형모빌리티융합학과,[소프트웨어중심대학사업단] 소중마일리지 신청 안내(~11/28),https://mobility.jnu.ac.kr/bbs/imob/69/832738/artclView.do,"가. 2차(하반기) 마일리지 접수기간, 검증 및 평가, 이의신청 및 최종발표 일정 - 접수기간: 22년 11월 14일 ~ 11월 28일 (오전 9시까지) - 검증 및 평가: 22년 11월 28일 ~ 12월 2일 - 이의신청: 22년 12월 5일 ~ 12월 6일 - 최종발표: 22년 12월 15일(목) 예정※ 2022년 7월~2022년 11월까지 마일리지 실적을 증빙할 수 있는 학생※ 상기일정은 내부 제반 상황에 따라 변경될 수 있음나. 신청방법: 전남대학교 소프트웨어중심대학사업단 소중마일리지 신청사이트에 접속하여 관련된 증빙서류를",2022-11-21 18:26:36.0
지능형모빌리티융합학과,[장학안내]2022학년도 2학기 도전장학생(비상) 선발 공고,https://mobility.jnu.ac.kr/bbs/imob/69/832737/artclView.do,"2022학년도 2학기 도전장학생(비상) 선발 공고2022학년도 2학기 도전장학생(비상) 선발 계획을 다음과 같이 안내하오니 많은 지원 바라며, 지원서 접수 전 붙임 문서를 반드시 숙지하신 후 우리대학교 포털사이트를 통하여 접수하여 주시기 바랍니다. 가. 선발(예정)인원: 113명(학부재학생: 107명, 외국인학생: 6명) * 학부재학생 학년별 선발 인원:  1학년 37명, 2학년 30명, 3학년 30명, 4학년 10명나. 장학금액: 1인당 180만원    다. 지원접수: 2022. 11. 24.(목) 09:00 ~ 2022. 11.",2022-11-21 18:23:07.0
지능형모빌리티융합학과,[장학안내]2023학년도 관정이종환교육재단 국내대학 장학생 선발 안내,https://mobility.jnu.ac.kr/bbs/imob/69/832736/artclView.do,"관정이종환교육재단에서 2023학년도 국내대학 (학부)장학생을 다음과 같이 선발하오니,지원자격에 적격한 학생들은 2022. 11. 24.(목) 14:00까지 학생과(장학팀)로 서류접수하여 주시기 바랍니다. 가. 지원자격 ※ 편입생, 휴학예정자 지원 불가  - 2023학년도 제1학기에 5학기(3학년 1학기) 진학 예정자  - 학부 1~3학기 총 평균평점이 4.0(4.5만점) 이상인 자  - 만 24세 이하(2023년 기준/1999.1.1이후 출생)  - 지원 가능 대학 ※ 선발비율: 자연 이공계열(80%), 인문  사회계열(예능계포함)",2022-11-21 18:22:10.0
지능형모빌리티융합학과,2023학년도 전남대학교 지능형모빌리티융합학과 학생회 선거공고,https://mobility.jnu.ac.kr/bbs/imob/69/832302/artclView.do,2023학년도 전남대학교 지능형모빌리티융합학과 학생회 선거공고   전남대학교 선거시행세칙   17조 [선거일]1항. 선거일은 전학대회에서 결정한다.2항. 1항의 일정은 중선관위에서 선거일 30일 전에 공고하여야 한다.3항. 선거일 공고 후 등록서류 배포기간은 5일 이내로 한다.4항. 추천인 작업기간은 등록서류 배포기간이 끝난 후 10일 이내로 한다.5항. 등록마감 후 선거운동 기간은 15일 이내로 한다.6항. 이외의 구체적인 선거일정은 중선관위에서 정한다.   2023학년도 전남대학교 지능형모빌리티융합학과 학생회 선거 일정을 전남대,2022-11-16 13:34:22.0
지능형모빌리티융합학과,2022학년도 AI융합대학 국외 기획 탐사 신청 안내,https://mobility.jnu.ac.kr/bbs/imob/69/831702/artclView.do,"AI융합대학 국외기획 탐사 운영 계획(안)   Ⅰ 목적전공 분야의 지역 산업체 수요와 연계하여 세계적 경쟁력을 갖춘 해외 기관, 연구소, 대학, 기업체 등의 탐방을 통해 선진 기술 및 연구 동향을 파악하고 국제적 식견을 갖춘 글로벌 창의 인재 양성 Ⅱ 사업개요사업기간: 2022. 11. ~ 2023. 02. 지원대상: AI융합대학 재학생(부 복수전공 불가) 탐방대상- 전공 관련 산업체, 연구소, 대학, 기관 등 Ⅲ 운영 개요운영◦ 국외 탐사 기획 팀 계획에 따른 자율 운영◦ 팀 구성 : AI융합대학 소속 재학생 3-4인 구성 지",2022-11-07 10:20:40.0
지능형모빌리티융합학과,[공지] 시험기간 302호 강의실 열람 공지(~10/28 오전까지),https://mobility.jnu.ac.kr/bbs/imob/69/830549/artclView.do,"안녕하세요, AI융합대학 학생 여러분!!시험기간동안 AI융합대학-302호 강의실 열람 공지 안내합니다.- 일시: 2022.10.24.(월) 18시~ 10.25.(화) 08시- 일시: 2022.10.25.(화) 18시~ 10.26.(수) 08시- 일시: 2022.10.26.(수) 18시~ 10.27.(목) 08시- 일시: 2022.10.27.(목) 18시~ 10.28.(금) 08시※ 예약은 따로 필요 없으며, 융합대학 학생이면 자유롭게 사용 가능.※ 매일 아침 시험으로 강의실은 오전 8시까지만 사용 가능.※ 강의실 사용 후 뒷처리 깨",2022-10-24 16:21:50.0
지능형모빌리티융합학과,AI융합대학 문화체험 신청 안내 (BIXPO2022) (~10/23),https://mobility.jnu.ac.kr/bbs/imob/69/830110/artclView.do,"우리 대학 재학생들의 다양한 산업 분야의 AI, SW 융합지식 습득을 위한 융합역량강화를 위하여 AI,SW 문화체험 프로그램을 운영하고자 하오니, 학생들의 많은 참여 바랍니다. 11월 AI, SW문화체험 (전시화) 프로그램 안내 ＊ 일시 및 장소: 22. 11. 03.(목) 오후 중, 김대중컨벤션센터 (오후 1시 융합대학 정문 앞 집합)＊ 신청링크 :  https://docs.google.com/forms/d/e/1FAIpQLSfFbs9fJa3YS3f2C3DRz_khn3QzqC9iXLs2_hmpO_N4HACPGw/viewform?",2022-10-18 17:54:33.0
