학부,제목,링크,내용,작성일
에너지자원공학과,[대학원]2024년 2월 석박사학위수여예정자 논문작성계획서 접수 안내,https://resources.jnu.ac.kr/bbs/resources/1194/841310/artclView.do,2023학년도 전기(2024년 2월) 석 박사학위수여예정자에 대한 논문작성계획서 접수를 안내하오니 논문작성계획서와 엑셀파일을 작성하시어 4.7(금) 오전11시까지 학과실로 제출해주시기 바랍니다.,2023-03-15 10:21:18.0
에너지자원공학과,출석인정 절차 변경에 따른 메뉴얼 안내(학생 포털을 통해 출석인정 신청 가능),https://resources.jnu.ac.kr/bbs/resources/1194/841225/artclView.do,"제목: 출석인정 절차 변경에 따른 메뉴얼 안내(학생 포털을 통해 출석인정 신청 가능)교학규정 제40조(출석인정)#9312; 다음 각 호의 어느 하나에 해당하는 경우에는 출석한 것으로 본다.1. 총장 및 대학(원)장이 승인하는 공적 행사에 참가하는 경우(행사 기간) : 만약 학술대회, 경진대회 등 개인적인 행사 참가는 학생이 교수님께 먼저 승인여부 확인 후 증빙서류와 함께 신청해 주시기 바랍니다. 신청확인문자, 홈페이지 신청 내역 등 참가했다는 내용은 증빙자료가 될 수 없습니다.2. 교직과정에 의한 교육실습에 참가하는 경우(교육실습",2023-03-14 16:42:35.0
에너지자원공학과,2023학년도 1학기 수강취소 안내,https://resources.jnu.ac.kr/bbs/resources/1194/841111/artclView.do,,2023-03-14 10:11:27.0
에너지자원공학과,2023년 1학기 교과구분 정정 신청,https://resources.jnu.ac.kr/bbs/resources/1194/840768/artclView.do,"2023학년도 1학기 교과구분 정정 신청을 3월20일(월)까지 학과실로 신청서를 제출해주시기 바랍니다(신청서는 첨부파일 참고)◍ 교과구분 정정이란?예를 들어 2020학번의 경우 2020년도 교과과정을 따라 이수해야 졸업이 가능합니다.만약, 교과과정상 A라는 교과목이 전필인데 학생 성적표를 출력해서 보면 전선으로 인정된 경우 교과구분 정정 신청을 해야 합니다.반대의 경우에도 B라는 교과목이 전선인데 학생 성적표를 출력해서 보면 전필로 인정된 경우 교과구분 정정 신청을 해야 합니다.교필, 교선도 마찬가지입니다.",2023-03-10 09:24:27.0
에너지자원공학과,[대학원] 2023년 8월 졸업예정 석사학위청구논문 접수자 명단 제출,https://resources.jnu.ac.kr/bbs/resources/1194/840498/artclView.do,"2022학년도 후기(2023년 8월) 석사학위수여예정자는 2023. 3. 27.(월) ~ 3. 31.(금) 오후1시까지 학과실로 제출부탁드립니다.1. 심사용 학위청구논문 3부.2. 석사학위청구논문 심사원(붙임 #9314;) 1부.3. 학위논문 연구윤리 준수확인서(붙임 #9316;) 1부.4. 연구윤리 교육 이수 수료증(붙임 #9317; 매뉴얼 참조) 1부.5. 심사료 입금 영수증 1부. - 석사 논문심사료: 100,000원 - 심사료 입금 계좌번호: 광주은행 074-107-437304 전남대학교(논문심사료) - 반드시 논문제출자의",2023-03-08 10:48:29.0
에너지자원공학과,[대학원] 전적대학원 취득학점 및 초과취득학점 인정신청서 제출,https://resources.jnu.ac.kr/bbs/resources/1194/840328/artclView.do,"전적대학원 취득학점 및 초과취득학점을 인정받고자 하는 학생이 있는 경우, 전적대학원/초과취득학점 인정신청서를 작성하여 신청인(학생) 구비서류와 함께 2023. 4. 10.(월)까지 제출하여 주시기 바랍니다.    가. 전적대학원 학점인정- 동일 과정 이상의 국내 또는 외국 대학 대학원에서 학점 취득 후 우리 대학 대학원에 입학한 경우* 사례   전남대학교 일반대학원 석사[박사] 졸업[자퇴] 후, 전남대학교 일반대학원 석사[박사] 입학    충남대학교 일반대학원 석사 졸업 후, 전남대학교 일반대학원 석사 입학   동국대학교 일반대학원",2023-03-07 11:37:11.0
에너지자원공학과,2023년 하계 계절학기 개설 교과목 수요조사 안내,https://resources.jnu.ac.kr/bbs/resources/1194/840269/artclView.do,"우리 대학 학생을 대상으로 2023학년도 하계 계절학기 개설 교과목에 대한 수요조사를 실시한다고 하니 관심있는 학생들은 참여하시기 바랍니다.가. 신청기간: 3.9(목)-3.20(월)나. 신청대상: 계절학기 수강 희망 학생다. 신청방법: - 전남대학교 포털사이트(https://portal.jnu.ac.kr/)에 접속한 후  교육지원 내 학사행정 수업 계절학기 계절수업 개설과목 수요조사를 선택하여 접속- 년도/학기 및 대학/학과 선택하여 희망교과목 검색 후 신청- 2과목까지 신청 가능하며, 신청내역 삭제도 가능",2023-03-07 09:40:43.0
에너지자원공학과,『3단계산학연협력선도대학육성사업단』2023학년도 1학기 캡스톤디자인 교과목 지원 안내,https://resources.jnu.ac.kr/bbs/resources/1194/840149/artclView.do,"『3단계 산학연협력 선도대학 육성사업단(LINC3.0)』에서는 취 창업 역량강화 및 산업체 수요에 적합한 창의적 인재양성을 위하여 2023년 1학기 캡스톤디자인 교과목을 지원한다고 하니 관심있는 학생은 참고하시기 바랍니다. 1. 지원 대상: 캡스톤디자인 교과목 수강생 중 사업단 참여학과(부) 3, 4학년 학부생2. 지원 기간: 2023. 3. ~ 2023. 6.3. 지원 항목: 재료비, 실험비, 회의비, 인쇄비4. 지원 유형 및 금액연번유형참여주체지원금액1일반형담당교원, 팀(학생)※작품유형에 따라 차등 지급[보고서형]20만원~100",2023-03-06 13:44:31.0
에너지자원공학과,[대학원] 2022학년도 후기(2023년 8월 졸업예정) 박사학위청구논문 접수 신청,https://resources.jnu.ac.kr/bbs/resources/1194/840023/artclView.do,"2022학년도 후기(2023년 8월) 박사학위수여예정자는 2023. 3. 20.(월)~3. 24.(금) 11시까지 심사용 논문 및 서류를 학과(전공)에 제출1. 심사용 학위청구논문 5부.2. 박사학위청구논문 심사원(붙임 #9313;) 1부.3. 학위논문 연구윤리 준수확인서(국문, 영문) (붙임 #9315;) 1부.4. 연구윤리 교육 이수 수료증(붙임 #9316; 매뉴얼 참조) 1부.5. 심사료 입금 영수증 1부.- 박사 논문심사료: 300,000원- 심사료 입금 계좌번호: 광주은행 074-107-437304 전남대학교(논문심사료)-",2023-03-03 17:41:22.0
에너지자원공학과,2023년 1학기 코로나19 확진. 격리 학생 발생 시,https://resources.jnu.ac.kr/bbs/resources/1194/839396/artclView.do,학생이 확진 혹은 격리일 경우학생은 즉시 소속학과(530-1720)와 교과목 담당교원에게 확진 사실을 통보 -  학생은 직접 포털에 확진자 등록해야 함.,2023-02-24 15:35:46.0
에너지자원공학과,2023년 1학기 추가 등록기간 안내 및 휴복학 신청 기간 안내,https://resources.jnu.ac.kr/bbs/resources/1194/839393/artclView.do,,2023-02-24 15:26:02.0
에너지자원공학과,[대학원] 2023년도 상반기 일반대학원 외국어 종합시험 추가 면제 신청(~3/7),https://resources.jnu.ac.kr/bbs/resources/1194/839251/artclView.do,"1. 2023학년도 상반기 일반대학원 외국어 종합시험 추가 면제 계획을 다음과 같이 안내하오니 학위논문 제출 대상이 되는 재학생 및 수료생에게 알려주시고, 면제 신청자명단(붙임2) 및 증빙서류를 2023. 3. 7.(화)까지 제출하여 주시기 바랍니다.    구 분 추진일정 비 고   외국어 및 종합시험 추가 면제 시행 공고 2023. 3. 2.(목)     면제 신청 학과 접수 2023. 3. 2.(목) ~ 3. 7.(화) 학과사무실   면제자 발표 2023. 3. 22.(수) 예정",2023-02-23 16:27:06.0
에너지자원공학과,한국농어촌공사 2023년 상반기 보훈 장애인 채용공고,https://resources.jnu.ac.kr/bbs/resources/1194/839111/artclView.do,첨부파일 참고하시기 바랍니다.,2023-02-22 11:03:01.0
에너지자원공학과,공업기술연구소 2023년도 연구원 등록 안내,https://resources.jnu.ac.kr/bbs/resources/1194/839028/artclView.do,"우리 공업기술연구소에서는 2022년도 연구원의 임용기간이 2월 28일자로 만료됨에 따라 2023년도 연구원을 선발, 위촉하고자 하오니 해당 연구원들의 많은 신청 바랍니다.    가. 자격조건 및 위촉기간 ○ 특별연구원: 국내외 대학교원 및 전문가 ○ 선임연구원: 박사학위 소지자 ○ 연  구  원: 석사 및 박사과정 재학중이거나 수료한 자 ○ 위 촉 기 간: 2023. 3. 1. ~ 2024. 2. 29.(1년)나. 제출서류 - 추천서 1부(붙임) - 학위증명서 1부(졸업/수료증명서, 졸업예정증명서, 재학증명서, 납부금 영수증 사본",2023-02-21 11:40:19.0
에너지자원공학과,2023학년도 신(편)입생 학생증 발급 신청 안내,https://resources.jnu.ac.kr/bbs/resources/1194/838630/artclView.do,"2023학년도 신(편)입생 학생증 발급 계획 및 신청 방법을 다음과 같이 안내하니, 해당 학생들은 기간내에 신청 하시기 바랍니다.    1. 신청 대상: 2023학년도 신입생(학부, 편입, 대학원) ※ 외국인 학생은 학생증카드 대면(오프라인)발급만 가능     2. 학생증 사진 등록: 2023. 3. 2.(목) ~ 3. 8.(수) / 전남대학교 포털       3. 학생증 신청: 2023. 3. 13.(월) ~ 3. 31.(금) / 온라인 신청   붙임 1. 2023학년도 신(편)입생 학생증(스마트카드) 발급 안내 1부. 2.",2023-02-16 15:32:28.0
에너지자원공학과,언어교육원 신입생 특별과정 안내,https://resources.jnu.ac.kr/bbs/resources/1194/838342/artclView.do,"전남대학교 언어교육원에서는 대학생활과 사회진출에 꼭 필요한  공인어학성적 과  실용영어능력 을 함양할 수 있는 교내프로그램 신입생 특별과정을 운영하고 있습니다.   본 과정은 신입생 400명에 한하여 선착순으로 모집하며, 학기별 장학금, 출석 장학금 등 다양한 수강혜택을 제공하고 있습니다.   체계적인 1:1 관리와 카투사 대비 클리닉, 단어 집중 클리닉 등 개인에게 맞는 추가 클리닉이 진행되니 많은 관심 부탁드립니다.         1. 맞춤형 프로그램   #9312; 기초 빌드업반    - 기초 문법, 듣기, 어휘가 부족한 왕초",2023-02-13 17:13:23.0
에너지자원공학과,2023학년도 1학기 국가장학금 2차 신청 안내,https://resources.jnu.ac.kr/bbs/resources/1194/837595/artclView.do,"1. 2023학년도 1학기 국가장학금 2차 신청 일정을 다음과 같이 안내합니다.  가. 신청대상: 재학생*, 복학생, 재입학생, 신입생, 편입생  * 재학생은 국가장학금 1차 신청 원칙(2차 신청 시 재학 중 2회에 한하여 지원 가능) 나. 신청기간: '23. 2. 2.(목) ~ 3. 15.(수) 18:00 (총 42일간) - 서류제출 및 가구원 정보제공 동의 기간:  '23. 2. 2.(목) ~ '23. 3. 22.(수) 18:00 ※ 주말․공휴일 포함 24시간 신청 가능, 마지막 날은 18시 마감   ※ 여수캠퍼스 학생:  전남",2023-02-02 08:34:23.0
에너지자원공학과,[대학원] 2023년 8월 석박사학위청구논문 심사계획 일정 안내,https://resources.jnu.ac.kr/bbs/resources/1194/837529/artclView.do,"구  분2022학년도 후기비 고박 사석 사1. 심사용 논문 접수2023. 3. 20.(월)  ~ 3. 24.(금)2023. 3. 27.(월) ~ 3. 31.(금)각 학과에서 접수 2. 심사용 서류 제출2023. 3. 24.(금)까지2023. 3. 31.(금)까지해당 대학장을 거쳐 대학원에 제출 3. 논문심사위원 위촉 2023. 3. 24.(금)까지2023. 3. 31.(금)까지해당 대학장이 위촉, 심사위원 명단 대학원에 제출4. 논문심사  (초심, 중심, 종심)2023. 4. 3.(월) ~ 6. 16.(금)   5. 논문 공개",2023-02-01 14:28:34.0
에너지자원공학과,2023년 1학기 공학교육인증 전환 신청서 제출,https://resources.jnu.ac.kr/bbs/resources/1194/837452/artclView.do,"2023학년도 1학기 일반공학프로그램 및 공학프로그램 간 전환 신청을 희망하는 학생은3.3(금) 오전11까지 학과실로 신청해 주시기 바랍니다.에너지자원공학과에서는 부복수전공 신청자 중 인증 졸업을 원하지 않는 학생만 신청이 가능합니다.졸업을 하기위해서는 abeek, 부전공, 복수전공 3개 중 1개를 무조건 이수하여야 합니다. 기본적으로 abeek 이수를 권장합니다.(편입생 전환 불가능)  가. 대상자     1) 4학기 이수 후 5학기 개시 전에 해당하는 학생 중 전환 신청자    2) 6학기 이수 후 7학기 개시 전에 해당하는 학",2023-02-01 09:44:17.0
에너지자원공학과,2023년 1학기 대체교과목 신청,https://resources.jnu.ac.kr/bbs/resources/1194/837278/artclView.do,"2023학년도 제1학기 대체교과목 신청이 필요한 학생은3/8(수) 오후1까지 학과실로 신청서 제출하신 후 수강신청 하시기 바랍니다. 신청서 제출하지 않고 조교에게 확인없이  본인만 수강신청 할 경우 대체교과목 신청이 되지 않습니다. 주의하시기 바랍니다.1. 대체교과목 인정 사유: 교과목을 이수 또는 재이수하고자 할 때 교육과정 개편으로 교과목이 폐지되어 이수할 수 없거나, 동일교과목이 지정되지 않은 경우2. 제출서류: 대체교과목 지정신청서 1부3. 참고사항  가. 폐지 변경된 교과목은  원교과목 으로, 대신 이수할 교과목은  대체교",2023-01-30 13:37:05.0
에너지자원공학과,2023학년도 1학기 대학원 수료후등록 신청 안내,https://resources.jnu.ac.kr/bbs/resources/1194/836022/artclView.do,"2023학년도 1학기 일반대학원 수료후등록 신청 기간을 다음과 같이 안내합니다.BK21사업 및 국가연구개발사업(교수연구비장학금 포함)에 참여하거나 과학기술분야 연구실의 연구활동종사자에 해당되는 대학원생은 수료후등록을 반드시 신청하시어 연구비, 인건비 지급 및 연구활동종사자 보험 가입에 따른 불이익이 없도록 참고하시기 바랍니다.   가. 대상: 일반대학원 및 전문 특수대학원 수료생 나. 절차: 교육지원 내 학사업무 등록 대학원 수료후등록신청 신청 다. 신청기간: 2023. 2. 1.(수) ~ 2. 13.(월) 라. 고지서 출력 및 납",2023-01-05 13:24:30.0
에너지자원공학과,[대학원] 2023년 2월 졸업예정 석박사 학위논문 제출 안내,https://resources.jnu.ac.kr/bbs/resources/1194/835988/artclView.do,"2022학년도 전기(2023년 2월 졸업예정) 석 박사학위 수여예정자의 학위논문 파일 등재 및 인쇄본 접수를 다음과 같이 안내합니다.  가. 학위논문 파일 등재 1) 등재기간: 2023. 1. 5.(목) ~ 1. 13.(금)(기간 이후 추가 등재 및 수정 불가)  2) 등재방법: 도서관 홈페이지의 학위논문관리시스템 이용  (붙임 2~4. 학위논문 파일 작성 및 제출 방법 숙지) ※ 논문 공개여부는 공개가 원칙(특허, 계속연구, 기업 비밀은 비공개 가능) 비공개할 경우 비공개 여부, 사유, 기간 반드시 확인     나. 학위논문 최",2023-01-05 09:22:00.0
에너지자원공학과,2023년 2월 학부 졸업사정 서류 제출(~1/19),https://resources.jnu.ac.kr/bbs/resources/1194/835695/artclView.do,2023년 2월 졸업을 위한 졸업사정을 실시합니다. 증빙서류는 학과실로 2023년 1월 19일까지 학과실로 제출해주시기 바랍니다. 메일 제출 가능합니다. energy@jnu.ac.kr 메일로 제출 후 메일 확인 전화(062-530-1720) 하시기 바랍니다.졸업 위해서는 다음 요건을 모두 만족해야 졸업이 가능합니다.     졸업 시험 졸업 논문 EXIT INTERVIEW 컴퓨터 영역 외국어 영역 ABEEK인증자 제출 서류   인증학생 ○ ○ ○ ○ ○ ○      항목 자격 시행일 비고   졸업시험 ▪에너지자원공학캡스톤디자인 수강자,2023-01-02 17:02:33.0
에너지자원공학과,2023학년도 1학기 등록 공고문 안내,https://resources.jnu.ac.kr/bbs/resources/1194/835551/artclView.do,"2023학년도 제1학기 등록 공고     2023학년도 제1학기 등록금 납부를 다음과 같이 공고하오니 등록에 차질 없으시기 바랍니다.   1. 기 간: 2023. 2. 20.(월) ~ 2. 23.(목) 16:00까지 [4일간]2. 장 소: 광주은행, 농협(지역농협 포함), 국민은행, 신한은행 전국 본 지점3. 등록금 분할납부 방법 가. 신청대상: 경제사정으로 정해진 기간내에 등록금 전액 납부가 어려워 분할납부하고자 하는 학생 [신청제외자 : 학부 및 대학원 신입생, 전액 장학금 수혜자, 미등록 휴학예정자, 수업연한초과자] 나. 신청",2023-01-02 09:33:09.0
에너지자원공학과,[대학원] 2023년 1학기 대학원 저소득층 장학금 신청 안내,https://resources.jnu.ac.kr/bbs/resources/1194/835200/artclView.do,저소득층 장학금 주요 사항             가. 신청 자격:  23학년도 1학기 등록 예정자로 '22학년도 2학기 성적이 평균평점 2.25(실점 75점) 이상인 자 중 저소득층 장학생 선발 기준에 해당하는 재학생 [붙임1 참고] 나. 선발 장학 종류 (일반대학원생은 창조장학4만 선발) - 창조장학1: 등록금(수업료1+수업료2) 전액 - 창조장학2: 수업료2 전액 - 창조장학3: 수업료2 반액 - 창조장학4: 수업료1  다. 신청 및 서류 제출기간: 2023. 1. 6.(금) ~ 1. 17.(화) 라. 제출장소: 소속 대학,2022-12-27 17:11:57.0
에너지자원공학과,2022년 2학기 성적을 기반으로 한 장학사정 에너지마일리지시스템 전산 업로드 안내,https://resources.jnu.ac.kr/bbs/resources/1194/835171/artclView.do,"장학생의 자격- 직전학기에 12학점 이상을 취득하고, 그 성적 평균평점이 2.75이상인 자장학사정 선발 시 학적상태가 재학인 자공인외국어 성적이 있는 자(외국어를 제외한 영역에 점수가 있더라고 공인외국어점수가 시스템에 입력되어 있지 않으면 장학사정 대상자에 포함시키지 않는다. 매학기 영어점수 및 기타 증빙서류 업로드 해야 함. 2년이내 취득성적 업로드)   2. 주의사항[★★★★★]- 모든 증빙자료는 전산시스템에 등록하지 않으면 불인정- 해당영역에 증빙자료 각각 업로드(증빙자료가 없으면 인정 불가능)마일리지 등록기간 이후 등록한 학",2022-12-27 15:58:30.0
에너지자원공학과,[대학원] 2023년 상반기 대학원 외국어 종합시험 신청 및 면제신청 알림,https://resources.jnu.ac.kr/bbs/resources/1194/835071/artclView.do,"1. 2023년 상반기 일반대학원 외국어 종합시험 실시 및 면제처리 시행 계획을 다음과 같이 안내합니다.□ 외국어 종합시험 및 면제 일정 □구분내    용추진일정비고(장소)면제신청 면제 신청 2023. 1. 5.(목) ~ 1. 9(월)학과사무실 면제자 발표2023. 1. 20.(금) 예정전남대학교 포털시험실시 외국어 종합시험 신청 2023. 1. 5.(목)   1. 11.(수)학과사무실(아르샘 신청) 종합시험(대학별 자체시행) 2023. 1. 26.(목)※ 학년력 일자이며, 대학별 시행일은 변경될 수 있음 관리대학 지정 장소 외국어",2022-12-27 09:42:16.0
에너지자원공학과,[대학원] 2023학년도 1학기 대학원 학위과정 변경(석사- 석박사통합) 신청 안내,https://resources.jnu.ac.kr/bbs/resources/1194/834588/artclView.do,2023학년도 제1학기 대학원 학위과정 변경(석사   석 박사통합)을  희망하는 학생은 학위과정 변경 신청서를 작성하시어 1월4일(수)까지 학과실로 제출해주시기 바랍니다. 지원자격: 석사과정을 이수중인 자(수료자 제외)로 평균평점 3.5 이상인 자,2022-12-20 10:06:06.0
에너지자원공학과,2023년2월 학부 졸업(수료)대상자 유보 신청 안내,https://resources.jnu.ac.kr/bbs/resources/1194/834516/artclView.do,"1. 2022학년도 전기(2023년 2월) 학부 졸업(수료) 대상자 중 2023학년도 1학기 학적사항을  재학 으로 유지하고자 희망하는 학생에게, 졸업(수료) 유보를 신청하셔야 합니다.     □ 졸업(수료) 유보 신청 및 유보비 납부 □  가. 유보 신청 기간 : 2022. 12. 20.(화) ~ 2023. 1. 4.(수) 18:00까지 [추가 신청기간 없음]나. 유보비 납부기간[고지서 발행] : 2023. 1. 11.(수) ~ 1. 13.(금) 16:00까지 [추가 납부기간 없음] ※ 고지서 발행(학생 개별 출력): 포털 등록",2022-12-19 14:28:58.0
에너지자원공학과,2023학년도 1학기 휴학 복학 신청 안내,https://resources.jnu.ac.kr/bbs/resources/1194/834472/artclView.do,1. 2023학년도 1학기 휴학 복학 신청 참고하시기 바랍니다. 가. 휴학 신청 기간 1) 일반휴학(등록): 2023. 2. 20.(월) ~ 4. 24.(월) 2) 일반휴학(미등록): 2023. 2. 20.(월) ~ 2. 23.(목) 나. 복학 신청 기간 1) 조기복학: 2023. 1. 2.(월) ~ 2. 7.(화) 2) 일반복학: 2023. 1. 2.(월) ~ 2. 23.(목) 다. 휴학 복학 신청 방법 및 유의 사항: 붙임 안내문 참조,2022-12-19 11:13:52.0
에너지자원공학과,2022학년도 하반기 도전장학(미래) 추가 선발 계획 안내,https://resources.jnu.ac.kr/bbs/resources/1194/834081/artclView.do,1. 「2022학년도 하반기 도전장학(미래) 추가 선발 계획」을 다음과 같이 공고하오니 관심있는 학생들은 참고하시기 바랍니다. ※ 예산집행 문제로 전기 추가 입학자 대상 추가선발(2월중)은 시행하지 않을 예정이니 반드시 참고하여 미리 신청하시기 바랍니다. 2. 장학생 선발 가. 자격: 2023년 2월 학사과정 졸업예정자로서 2023학년도 전기 우리 대학교 일반대학원에 진학하려는 일반전형 학생(학 석사연계과정생도 지원 가능) ※ 직전학기 성적 평균평점 2.5이상 (전남대학교 장학규정 제3조(장학생의 자격))  나. 장학금: 인문사회계,2022-12-13 09:36:55.0
에너지자원공학과,2023학년도 1학기 학석사학위연계과정 및 학석박사학위통합연계과정자 모집 안내,https://resources.jnu.ac.kr/bbs/resources/1194/833645/artclView.do,2023학년도 1학기 학부생 학 석사학위연계과정 및 학 석박사학위통합연계과정자 선발 모집요강을 붙임과 같이 안내합니다.   ❑ 일정 및 지원절차 ❑구  분일  정절차 및 방법비  고지원서 접수 2023. 1. 2.(월) ~ 2023. 1. 13.(금) 지원자 ⇨ 단과대학 행정실#9312;연계과정 지원서#9313;지원학과 지도예정교수 추천서#9314;성적확인서(*당해학기 포함)#9315;연구활동계획서전형(심사) 2023. 1. 16.(월) ~  2023. 1. 20.(금)모집단위별 시행   합격자 안내 2023. 1. 31.(화)예정,2022-12-06 15:08:42.0
에너지자원공학과,★에너지자원공학과 팀학습실 이용 안내★,https://resources.jnu.ac.kr/bbs/resources/1194/833212/artclView.do,"기존 에너지자원공학과 학생회실을 새롭게 리모델링하여 팀학습실로 운영중에 있습니다. 많은 신청 바랍니다.에너지자원공학과 팀학습실 이용 방법을 다음과 같이 안내드립니다.1. 운영 장소: 공과대학 3호관 C동 111-2호2. 운영 시간: 평일(월~금, 법정공휴일 제외) 09:00 ~17:303. 이용 대상: 에너지자원공학과 재학생(2명 이상의 그룹)4. 이용 방법: 에너지자원공학과 학과실에 방문하여 이용 신청자세한 사항은 첨부한 이용 안내문을 확인해 주시기를 바랍니다.문의: 062)530-0720",2022-11-28 17:41:10.0
에너지자원공학과,[대학원] 2022년 하반기 대학원생 학문후속세대 양성 사업 안내,https://resources.jnu.ac.kr/bbs/resources/1194/832575/artclView.do,"1. 2022년 하반기 대학원생 학문후속세대 양성 장학사업 계획을 붙임과 같이 안내하오니 관심있는 학생은 11.30(수) 오전11시까지 학과사무실로 (지원신청서) 신청하시기 바랍니다. 가. 지원분야: 공학계열, 인문사회계열, 자연과학계열, 예체능계열(협동과정 포함)  (의 치학계열 일반대학원, 전문‧특수대학원 제외)  나. 지원대상: 일반대학원 석사과정 2학년 재학생 및 수료생(단, 수료 후 1년이 경과하지 않은 자)으로 2023학년도 전기 일반대학원 박사과정 진학예정자 ※ 학문후속세대 양성 장학사업 관련 각종 보고서 및 논문 발표",2022-11-18 15:24:02.0
에너지자원공학과,해외자원개발협회 머신러닝을 통한 자원탐사 교육  안내,https://resources.jnu.ac.kr/bbs/resources/1194/832034/artclView.do,"4차 산업혁명의 확산으로 인공지능의 핵심 기술인 머신러닝이 주목되는 상황에서, 에너지 자원 개발 관련 학과 및 대학원생들에게 머신러닝을 통한 자원탐사 등의 정보를 제공하여 학습 방향 수립에 도움을 주고 관련 분야로의 연구 활동 확대 및 진로 탐색 기회를 제공하기 위해2022년도 자원개발 실무교육 사업 중 기초과정인 「머신러닝을 통한 자원탐사」 교육을 해외자원개발협회와 한국지구물리･물리탐사학회가 협력하여 12월5일(월) ~ 7일(수)(3일간), 오전 9시00분 ~ 오후 16시30분(점심시간 12:00-13:30 제외)에 온라인 실시간",2022-11-14 10:56:28.0
에너지자원공학과,[해외자원개발협회] 스마트마이닝 기술의 현황과 전망 교육 개최 안내,https://resources.jnu.ac.kr/bbs/resources/1194/831733/artclView.do,"해외자원개발협회에서는 4차 산업혁명의 확산으로 AICBM 같은 기술들이 주목받는 상황에서자원개발 관련 학과생들에게 스마트마이닝 기술 등의 자원개발 산업계가 요구하는 정보를 제공하여 학습 방향 수립에 도움을 주고 관련 분야로의 폭 넓은 연구 활동 확대 및 진로 탐색 기회를 제공하기 위해2022년도 자원개발 실무교육 사업 중 기초과정인 「스마트마이닝 기술의 현황과 전망」 교육을 해외자원개발협회와 한국자원공학회가 협력하여 11월30일(수) ~ 12월2일(금)(3일간), 오전 10시00분 ~ 오후 5시00분(점심시간 12:00-13:00",2022-11-07 14:43:47.0
에너지자원공학과,해외자원개발협회 석유가스개발 시장 현황과 향후 전망 교육 안내,https://resources.jnu.ac.kr/bbs/resources/1194/831137/artclView.do,"자원개발 관련 학과생들에게 기후변화 대응을 위한 화석연료 저감시대에 석유가스개발 시장의 현황과 전망에 대한 인사이트를 제공하여 에너지 전환시대에 능동적으로 대응할 수 있도록2022년도 자원개발 실무교육 사업 중 심화과정인 「석유･가스 개발 시장 현황과 향후 전망 」 을 해외자원개발협회와 데이터사이언스 기반 석유･가스 탐사 컨소시엄이 협력하여 11월24일(목) ~ 25일(금)(2일간), 09:00~18:00(점심시간 13:00-14:00 제외)에 온라인 실시간 강의로 개최한다고 합니다.교육 강사진은 EY한영, ST인터내셔널, SK E",2022-11-01 13:44:16.0
에너지자원공학과,[대학원] 2023년 2월 졸업예정 석박사학위청구논문 심사 서류 제출(~12/20오전11시까지),https://resources.jnu.ac.kr/bbs/resources/1194/830591/artclView.do,"심사완료 후 결과보고   구분 제출기한 제출서류(제출방법)   학과 2022. 12. 20. 오전11시까지 학과실제출 【심사위원(장) 제출서류】 #9312; 박사과정 - 심사위원장: 승낙서 1부, 심사결과표 1부, 심사요지서 1부(심사위원 연서로 작성), 심사일정표 1부, 중간보고서 3부 - 심사위원: 승낙서 1부, 심사결과표 1부 #9313; 석사과정 심사위원(장): 승낙서 1부, 심사결과표 1부 【논문표절예방프로그램(Turnitin, Copykiller) 유사도검사 실시 및 제출서류】 #9312; 유사도검사 의무시행 대상자: 석",2022-10-25 09:30:58.0
에너지자원공학과,해외자원개발협회 광물자원개발 COSD 심화교육 안내,https://resources.jnu.ac.kr/bbs/resources/1194/830544/artclView.do,"해외자원개발협회에서는 자원개발 관련 학과생들에게 광물자원개발 COSD 심화교육 등의 정보를 제공하여 자원개발 투자 분야 실무역량 강화와 학습 방향 수립에 도움을 주고 관련 분야로의 연구 활동 확대 및 진로 탐색 기회를 제공하기 위해2022년도 자원개발 실무교육 사업 중 심화과정인 「광물자원개발 COSD 심화교육」 을 해외자원개발협회와 스마트마이닝 컨소시엄이 협력하여 11월15일(화) ~ 17일(목)(3일간), 1, 2일차는 09:00~17:00(휴식 12-13시), 3일차는 09:00~16:00(휴식 13-14시)에 온라인 실시간",2022-10-24 15:22:33.0
에너지자원공학과,2023학년도 전기 일반대학원 신입생 모집 홍보 자료,https://resources.jnu.ac.kr/bbs/resources/1194/829795/artclView.do,Ⅱ    일반대학원 전기모집 전형일정구  분일시(기간)장소비고인터넷 원서접수(방문/우편 접수불가)2022. 10. 4.(화) 09:00 ~ 10. 19.(수) 18:00○ 전남대학교 홈페이지 - www.jnu.ac.kr/jnumain.aspx‣인터넷 접수만 가능‣반드시 수험표 출력 보관구비서류 제출(직접방문 또는우편 제출)2022. 10. 4.(화) 09:00 ~ 10. 20.(목) 18:00○ 방문 및 등기우편 제출 광주 북구 용봉로 77  전남대학교 대학본부 2층 대학원 사무실 우)61186 ‣마감일 18:00까지 반드시 도착하,2022-10-14 10:58:59.0
